id,name,category,address,latitude,longitude,description,tags,url,phone,email,logo,linkedin,twitter,youtube,facebook,year
58,Buğday Ekolojik Yaşamı Destekleme Derneği,STK,Nüzhet Efendi Sk. No:49Osmanağa 34714 Kadıköy/İstanbulTürkiye,40.99245491845407,29.026429313491803,"Buğday'ın hizmet ettiği amaçlar şöyle sıralanabilir: *Geleneksel süreçteki üretimlerin korunması, sürdürülmesi
*İnsan gereksinimlerinin ekosistem döngülerine uyum içinde yeniden tanımlanması
*Çevre ve insan sağlığına zarar vermeyen sürdürülebilir tarım yöntemlerinin yaygınlaştırılması
*Bireyin doğa ve çevresi ile uyum içinde yaşayabilmesi için bilgilendirilmesi ve becerilerini geliştirebilmesi amacıyla faaliyet alanları yaratılması.","ekolojik yaşam, eğitim, ekolojik etkinlikler, tohum, konferans, ekolojik ürün, doğal yaşam, tohum takas",http://www.ekoharita.com/project/bugday-ekolojik-yasami-destekleme-dernegi/,+90 (216) 349 99 33,portal@bugday.org,https://d12oh4b377r949.cloudfront.net/places/f4e5a235-4306-4f53-b3c3-832573c30aa3/c3651b52-b1ae-48bf-8070-0c9d8b52d80a_logo,"",http://www.ekoharita.com/project/bugday-ekolojik-yasami-destekleme-dernegi/,http://www.ekoharita.com/project/bugday-ekolojik-yasami-destekleme-dernegi/,http://www.ekoharita.com/project/bugday-ekolojik-yasami-destekleme-dernegi/,2015
59,Bakırköy Ekolojik Pazarı,Ekolojik Pazar & Gıda Topluluğu,"Ataköy 7-8-9-10, Bakırköy, D-100 Güney Yanyolu, 34158 İstanbul, Türkiye",40.9921867290967,28.831068465020735,Bakırköy Belediyesi ve Buğday Derneği'nin işbirliğiyle her Salı ve Cumartesi 8:00 - 18:00 saatlerinde açılan %100 ekolojik halk pazarı ekolojik ürünlerin uygun fiyatlarda toplumun geneline ulaşmasını ve benimsenmesini amaçlıyor.,"buğday derneği, organik, ekolojik pazar, ekolojik, gıda, bakırköy",http://www.ekoharita.com/project/bakirkoy-ekolojik-pazari/,+90 (216) 349 99 33,portal@bugday.org,https://d12oh4b377r949.cloudfront.net/places/f6fadc13-0c84-4894-bd76-4167c2331850/1e99ef14-29cd-495f-b08c-df236bf32b8b_logo,"","","",https://www.facebook.com/groups/114674690694/?fref=ts,2015
60,Kuzguncuk Bostanı,Kent Bostanı,"Kuzguncuk, Üsküdar, Bostan Sk., Türkiye",41.03495731670429,29.03158523809816,"Her 10 yılda bir bu bostan birilerine rant olsun diye yok edilmeye çalışılır. İşte gene o on yıllardan birine denk gelmiş bulunuyoruz. Bostan Kuzguncuk, mahallesinin nefesidir. Orada,bir yeşile tutunur mahalle...","bostan, topluluk, bitki, mahalle bostanı, toprak",http://www.ekoharita.com/project/kuzguncuk-bostani/,"","","","","","",http://www.ekoharita.com/project/kuzguncuk-bostani/,2015
61,Alakır Nehri Kardeşliği,Ekolojik Yerleşke,"Alakır Çayı, Kumluca, Türkiye",36.69773070000001,30.32251450000001,"Doğa ile uyumlu yaşam
Sivil İtaatsizlik Alanı
Müdahalesiz tarım
Total özgürlükçü vegAn
Total vicdani red
Doğaya uyumlu mimari
Doğa koruma mücadelesi
Alakırın Sesi müzik

www.alakirinsesi.org","HES'le mücadele, kendine yeterli, su, doğal yaşam, yuva, Antalya, Alakır vadisi, direniş",http://www.ekoharita.com/project/alakir-nehri-kardesligi/,"","",https://d12oh4b377r949.cloudfront.net/places/fd70b074-1e2c-4435-8b38-8d0366455982/f33a14cd-f9cb-4ba7-90c5-12a98f45ffd5_logo,"",http://www.ekoharita.com/project/alakir-nehri-kardesligi/,"",http://www.ekoharita.com/project/alakir-nehri-kardesligi/,2009
62,Maltepe Organik Pazarı,Ekolojik Pazar & Gıda Topluluğu,"Altayçeşme, Maltepe, Sanayi Sk., 3 A, 34843 İstanbul, Türkiye",40.931132261758755,29.12911946805343,"Maltepe Organik Pazarı,her pazar saat 08:00 – 19:00 arasında Maltepe Belediyesi ve OYAD (Organik Yaşam Derneği) işbirliğinde hizmet veriyor.","oryad, bostan, doğal ürün, ekolojik, ekolojik pazar, maltepe",http://www.ekoharita.com/project/maltepe-organik-pazari/,0542 679 23 10,info@oryad.org.tr,"","","","","",2015
63,Yeryüzü Derneği,STK,"Söğütlüçeşme Cad. No.196, Kadıköy, Türkiye",40.992144630202354,29.034085498394802,"Misyonumuz;_x000d_
    Ekolojik yaşamı öğrenmek, deneyimlemek ve desteklemek. Bu amaçla şenlikli topluluklar oluşturmak._x000d_
_x000d_
    Vizyonumuz;_x000d_
    Doğanın bilgeliğini geri kazanarak yaşamına geçirmiş bir topluluk ve dayatılan yaşam tarzından bunalmışlara ilham veren bir dernek olmak._x000d_
     _x000d_
    Değerlerimiz;_x000d_
    Tahakkümsüz_x000d_
    Sorgulayıcılık_x000d_
    Katılımcılık_x000d_
    Samimiyet_x000d_
    Esneklik_x000d_
    Şenlikli_x000d_
    Tembellik hakkı_x000d_
    Yalnızlık hakkı_x000d_
    Özsorumluluk_x000d_
    Dayanışma_x000d_
    Paylaşımcı_x000d_
    Keyfekeder_x000d_
    Hoşgörü_x000d_
    Açık yüreklilik","dernek, ekolojik yaşam, topluluk destekli tarım, TDT",http://www.ekoharita.com/project/yeryuzu-dernegi/,"","",https://d12oh4b377r949.cloudfront.net/places/766f54b2-260b-4190-aa61-20e3967b1a14/c482362a-e8d8-40ed-a4c7-de5d337c0ad6_logo,"",http://www.ekoharita.com/project/yeryuzu-dernegi/,http://www.ekoharita.com/project/yeryuzu-dernegi/,http://www.ekoharita.com/project/yeryuzu-dernegi/,2009
64,Hatay Tıbbi ve Aromatik Bitkiler Müzesi,Müze,"Antakya, Hatay, Türkiye",36.2022842,36.16132210000001,"Tarihi dokusuna bağlı kalınarak restore edilen 22 odalı eski Antakya Evi’nden dönüştürülen Tıbbi ve Aromatik Bitkiler Müzesi'nde ; fesleğen, adaçayı, defne, kantaron, karabaş otu, hartlap, çakşır kökü, meyan kökü, taş nanesi, böğürtlen kökü, erguvan yaprağı, pelin otu, asma, hatmi gülü, ebegümeci ve ölmez çiçeği gibi 200’ün üzerinde tıbbi ve aromatik bitki vatandaşlara tanıtılıyor, bitkilerin ne tür rahatsızlıklara iyi geldiği konusunda uzmanlar tarafından bilgi veriliyor, bitkilerden elde edilen hoş kokusu ve mükemmel tadıyla oldukça farklı içecekler ve yine bitkilerden elde edilen birbirinden hoş kokulu karışımlar da vatandaşların beğenisine ve ilgisine sunuluyor.","Ziyaret, müze, tıbbi ve aromatik bitkiler",http://www.hatay.gov.tr/tibbi-ve-aromatik-bitkiler-muzesi,"","",https://d12oh4b377r949.cloudfront.net/places/cc8fc17e-933b-4c9f-a970-c32fac4c7a5a/c35e0d61-e217-432d-87f0-fffeb8e4378d_logo,"","","",https://www.facebook.com/pages/Hatay-T%C4%B1bbi-Ve-Aromatik-Bitkiler-M%C3%BCzesi/169256416603972,2015
65,ÇAYEK (Çanakkale Ekolojik Yaşam İnisiyatifi),Ekolojik Pazar & Gıda Topluluğu,"Çanakkale, Türkiye",40.0987045,26.599695300000008,"ÇAYEK kuruldu,çünkü sağlıklı kalmak, doğanın bir parçası olduğumuzu unutmamak, parçası olduğumuz doğayı korumak ve gözetmek istiyoruz.
Gıdanın mümkün olan en az mesafeyi kat etmesi, yerel tohumların korunması, ekolojik prensiplere göre üretim yapan bilinçli küçük çiftçilerin kentli tüketiciler tarafından desteklenmesi, tüketicinin de üretimin bir parçası olmasına fırsat veren bir sistem kurgulamamız gerektiğine inanıyoruz. Gıdanın direk üreticiden alıcıya ulaşmasının karşılıklı güven ve anlayışı besleyeceğini, toplumsal bağları güçlendireceğini, yalnızlaşan üreticilere cesaret vererek, endişeli tüketicilere de çözüm olacağını düşünüyoruz.","çanakkale, Topluluk Destekli Tarım(TDT), Katılımcı Onay Sistemi, KOS, TDT",http://www.ekoharita.com/project/cayek/,"",cayekcanakkale@googlegroups.com,https://d12oh4b377r949.cloudfront.net/places/5de30fc8-2be9-4610-a452-0ef40cc3c55f/456c3dc1-1d63-4249-b833-430aa108eb8c_logo,"","","",http://www.ekoharita.com/project/cayek/,2012
66,Doğal Bilinçli Beslenme (DBB),Ekolojik Pazar & Gıda Topluluğu,"Ankara, Türkiye",39.9333635,32.85974190000002,"“Doğal Besin, Bilinçli Beslenme” grubu, doğa-dostu yöntemlerle üretilen sağlıklı besinlere aracısız şekilde ulaşmak isteyen ve bunun için sorumluluk alan bireylerden oluşur. Topluluk destekli üretim biçimlerini destekleyen bir ‘katılımcı onay sistemi’ modelidir. DBB duyarlı üreticiler ile alıcıları yakınlaştırmayı, iletişimi ve teması artırmayı, karşılıklı güven oluşturmayı hedefler ve her türlü aracısız ürün temini yöntemini destekler. DBB grubu içinde lojistik hizmeti sunan özel bir yapı yoktur. İsteyen herkes üreticilerden bireysel veya toplu siparişler yapabilir, ödemeyi de doğrudan üreticiye yapar. Bütün grup katılımcıları, ürünlerin nakliyesi ve teslimiyle ilgili olarak, tek tek üreticilerin sunabildiğinin ötesinde kolektif ve yenilikçi çözümler geliştirmeye ve yardımlaşmaya teşvik edilir (ortak siparişler, mekan sağlama, vs.)","TDT, KOS, topluluk destekli tarım, Katılımcı Onay Sistemi",http://www.ekoharita.com/project/dogal-bilincli-beslenme-dbb-agi/,"","",https://d12oh4b377r949.cloudfront.net/places/fa605c7f-4421-4bec-b914-de1808087da0/3d1e8b36-626a-42d1-80b3-4054111d90ed_logo,"","","",http://www.ekoharita.com/project/dogal-bilincli-beslenme-dbb-agi/,2012
67,"GOLA Kültür,Sanat ve Ekoloji Derneği",STK,"Musazade Mahallesi, Arhavi, Türkiye",41.34425359999999,41.31491940000001,"Gola Kültür, Sanat ve Ekoloji Derneği; Karadeniz’den Türkiye’ye dair söz söyleyen ve aynı zamanda Türkiye’den Karadeniz’e seslenen bir sivil toplum örgütüdür. Evrensel kavramlarla yereldeki sorunları anlamaya, duyurmaya ve çözmeye çalışır. Yüzü Doğu Karadeniz’e dönük ancak her türde çeşitliliğe açık, hiyerarşik olmayan, çok kültürlü bir örgüttür. Tüm faaliyetlerinde şeffaftır ve herkese açıktır.

Gola, paylaşımcı ve çoğulcu bir toplum oluşturulmasını destekler, bu yönde kültürel ve sanatsal çalışmalar yürütür. Gola, ekolojist bir çizgiye sahiptir. Yaşam içindeki her türlü şiddete karşı durur ve barışçıl süreçleri destekler. Gola, tüm söylemlerinde ve çalışmalarında Doğu Karadeniz’in gerçekliklerinden ve dinamiklerinden uzaklaşmadan hareket eder. Amacı farkındalık yaratmaktır. Bu farkındalığı ilgili yerel kesimlere ulaştırırken dikte etmeden demokratik ve katılımcı bir uslubu temel alır. Gola, Doğu Karadeniz’de hidro-elektrik santrallerin yapımı, çarpık şehirleşme, bilinçsiz turizmin doğaya ve çevreye verdiği zararlara dikkat çekmeye ve çözümler üretmeye çalışır. Aynı zamanda çalışmalarında müzik, el sanatları, dil ve mimari gibi kültürel konulara da yer verir.","festival, ekoloji, kültür, sanat",http://www.ekoharita.com/project/gola-dernegi/,+90 (212) 293 19 94,golader@gmail.com,https://d12oh4b377r949.cloudfront.net/places/c236a4b0-2ad8-4777-9d68-5776d57d4619/73729353-83ac-4796-8ab2-442faa21afee_logo,"",http://www.ekoharita.com/project/gola-dernegi/,"",http://www.ekoharita.com/project/gola-dernegi/,2015
68,KuzeyDoğa Derneği,STK,"Kars Merkez, Şehit Yusuf Bey Caddesi, Türkiye",40.60092530000001,43.09432400000003,"Derneğimiz; doğa koruma eğitimleri yürütür, bilimsel araştırma yapar, kapasite geliştirme ve doğa turizminin artmasıyla yöre insanın gelir elde etmesi için çalışmalar yürütür, özellikle de kuş gözlem turizminin geliştirilmesi konusunda çalışır, gelişen dünyada toplum temelli doğa koruma çalışmalarının çoğalması için uğraşır ve biyolojik çeşitliliğin korunmasında özel sektörün rolünü artmasını amaçlar.
 
Amaçları doğrultusunda derneğimiz Kars-Ardahan-Iğdır ve Ağrı illerinde çalışmaktadır. Çalışma alanlarının başında bu illerde bulunan doğal alanlar bulunur. Bunlar bölgemizde bulunan milli parklar, önemli kuş alanları, önemli bitki alanları ve önemli doğa alanlarıdır. Bu alanların canlı çeşitliliğinin ortaya çıkarılması ve etkin korunması derneğimizin ana amaçlarındandır.
 
Başta kuşlar olmak üzere derneğimiz, büyük etoburlar, sulak alanlar, sulak alan restorasyonu, faydalı bitkiler (ethnobotani), teknik canlı çizimi, çevre eğitimi, doğa turizmi geliştirme ve yaban hayatı kurtarma ve rehabilitasyon çalışmaları yürütür.","Doğa koruma, Kaybolan Türler",http://www.ekoharita.com/project/kuzey-doga-dernegi/,05363297139,info@kuzeydoga.org,https://d12oh4b377r949.cloudfront.net/places/55dab4ff-af6e-4ed3-976b-405a5bb01b63/2be1d57d-08d7-4b2e-bf7b-1df85f09887f_logo,"",http://www.ekoharita.com/project/kuzey-doga-dernegi/,"",http://www.ekoharita.com/project/kuzey-doga-dernegi/,2008
69,Hekim Sinan Tıbbi Bitkiler Araştırma Merkezi,Botanik Bahçe,"Kütahya Merkez, Şair Şeyhi Dumlupınar Mahallesi, Türkiye",39.45939800000001,29.929613000000018,"Hekim Sinan Tıbbi Bitkiler Merkezi’nde bitkiler botanik yönden doğru tayin edilerek yetiştiriciliği yapılmaktadır. Uygun şartlarda kurutulup paketlenerek piyasaya hazır hale getirilmektedir. 
Ayrıca Kütahya merkezde kara mürver, kekik, adaçayı, tıbbi nane, tıbbi papatya, ekinezya, melisa, aynısefa, aspir, çörekotu, anason, civanperçemi, karabuğday gibi tıbbi bitkilerin de tarımı yapılmaktadır.   
Merkezimizde 89 parselde 66 familyadan 210 çeşit tıbbi bitki yetiştirilmiş, 110 çeşit tohumluk elde edilmiştir. 2012 yılında da tür sayısı 300’ü aşmıştır. 2013 yılında ise tür sayısı 400’ü bulmuştur.","Tıbbi Bitkiler, Aromatik Bitkiler",http://www.ekoharita.com/project/hekim-sinan-tibbi-bitkiler-arastirma-merkezi/,0274 232 0009,sarayhekimi@gmail.com,https://d12oh4b377r949.cloudfront.net/places/b15aaa94-fac4-4a43-9fd5-38c5e74836a3/2e8129e8-0371-4657-9be8-a18eae747bdc_logo,"","","",http://www.ekoharita.com/project/hekim-sinan-tibbi-bitkiler-arastirma-merkezi/,2011
70,ODTÜ Bostanı,Kent Bostanı,"Çankaya, ODTÜ Yurtlar Bölgesi, Türkiye",39.88712638488581,32.79203357409665,"ODTÜ Bostanı, ODTÜ kampüsünde Buğday Derneği işbirliği ile gerçekleştirilen bir ekolojik kent bahçeciliği projesidir.","bahçe, doğal tarım, ekolojik etkinlikler, ekolojik mimari, kendine yeterli toplum, tohum, üretim","","","","","","","","",2015
71,Çevreci Etkinlikler,Kolektif & İnisiyatif,"Beşiktaş, Türkiye",41.044,29.001999999999953,"Çevreci Etkinlikler birey, öğrenci ve iş dünyası arasındaki köprüleri çevre odağında güçlendirmek için projeler hayata geçiren bir yeşil girişimdir. 11 Mart 2013 tarihinde hayata geçen Çevreci Etkinlikler, Türkiye'nin ilk ve tek çevre etkinlikleri platformudur.","atölye, ekolojik etkinlikler",http://cevrecietkinlikler.com,"",cevrecietkinlikler@gmail.com,https://d12oh4b377r949.cloudfront.net/places/594bd618-f08b-4895-8d5b-054e48fc8651/bcb14da8-3b7f-40cc-ba6f-8a246f99a32a_logo,https://www.linkedin.com/company/%C3%A7evreci-etkinlikler,https://twitter.com/cevrecietkinlik,https://www.youtube.com/channel/UC0NYu5pk70BNwSquXEvjc0Q,https://www.facebook.com/cevrecietkinlikler,2013
72,Kuzey Ormanları Savunması,STK,"Beyoğlu, Nane Sokak, 17/3, Türkiye",41.035841327583704,28.98036514715193,"Kuzey Ormanları Savunması (KOS), odak noktası İstanbul’un kuzeyi olmak üzere Istrancalar’dan Sapanca’ya olan bölgede yer alan son orman alanları ile birlikte su havzaları, tarım alanları, çok sayıda endemik bitki ve hayvan türlerinden oluşan farklı ekosistemlerin bir arada bulunduğu bütüncül bir ekolojik alanın varlığını sürdürebilmesini savunan, bu amaç doğrultusunda; ölçeği ve gerekçesi ne olursa olsun doğaya, akla, bilime dayanmayan her türlü kentsel-kırsal projenin durdurulması için örgütlenen, mücadele eden, özgür ve gönüllü bireylerin oluşturduğu bir harekettir.","Mücadele, Ekoloji, Longoz Ormanları, Kuzey Ormanları",http://www.ekoharita.com/project/kuzey-ormanlari-savunmasi/,"",kuzeyormanlari@gmail.com,https://d12oh4b377r949.cloudfront.net/places/824717eb-87c3-4c43-b72d-06f0e43db71d/d5436138-aba0-4b7b-8dc5-254629a5b2a8_logo,"",https://twitter.com/kuzeyormanlari,https://www.youtube.com/user/kuzeyormanlari,https://www.facebook.com/KuzeyOrmanlariSavunmasi/,2013
73,Bodrum Üretici Pazarı,Ekolojik Pazar & Gıda Topluluğu,"Bodrum Otogarı, Bodrum, Türkiye",37.037619,27.434257900000034,Bodrum tophum Derneği'nin kurduğu Bodrum yöresindeki küçük üretici çiftçilerden oluşan ve doğal tarım esasları ile üretimlerin halkla buluştuğu pazar. Her Çarşamba günü Bodrum garajı üzeri kapalı pazar yerinde kurulur.,"dernek, Doğa koruma, direniş, doğa, Doğal yaşam","",0 553 4581902,bodrumureticipazari@gmail.com,https://d12oh4b377r949.cloudfront.net/places/61451866-2d99-433d-be7c-b9455b861f14/c85e6c64-d666-4aeb-b3be-b90c792a60e6_logo,"","","",https://www.facebook.com/Bodrum-%C3%9Cretici-Pazar%C4%B1-952163524836935/?fref=ts,2015
74,Yuva Derneği,STK,Koşuyolu Mah. İsmail Paşa Sok. No:9 34718 Kadıköy,41.00921040760373,29.038964852783238,"UVA, ekoloji, insan hakları ve yoksulluğun ortadan kaldırılması konularını beraberce ele alan bir bütüncül öğrenme ve savunuculuk merkezidir. Derneğin amacı tüm canlılar için sürdürülebilir bir yaşamı mümkün kılabilmektir.","ekolojik etkinlikler, Ekoloji",http://www.ekoharita.com/project/yuva-dernegi/,02163250044,yuva@yuva.org.tr,https://d12oh4b377r949.cloudfront.net/places/a378ccb5-96b8-4fb5-8a95-f8ac50de8ee6/dc8e63be-a3d8-42d2-8ccf-dea52ea7cd3f_logo,http://www.ekoharita.com/project/yuva-dernegi/,http://www.ekoharita.com/project/yuva-dernegi/,http://www.ekoharita.com/project/yuva-dernegi/,http://www.ekoharita.com/project/yuva-dernegi/,2010
75,İstanbul Permakültür Kolektifi,Kolektif & İnisiyatif,"Halka Sanat Galeri, Kadıköy, Türkiye",40.9846636,29.025811900000008,"İstanbul Permakültür Kolektifi, yolları permakültür ile kesişen iki arkadaşın ortak hayali üzerine Şubat 2013'te kurulmuştur.  

Hedefleri arasında İstanbul'da yaşayanlara permakültürün ne olduğunu anlatmak, permakültür ve kapsamakta olduğu konular üzerine film gösterimleri, söyleşiler, atölyeler hazırlamak ve kentli insanın toprakla, sürdürülebilir yaşamla tanışıklığını, bağlarını kuvvetlendirmek vardır.
Günümüz kentlerinde insanın doğa ile bağları yavaş yavaş kopmakta, günden güne uzaklaşmaktadır. Oysa doğa, bizim büyük öğretmenimizdir. Hayata, soluduğumuz havaya, üzerinde yaşadığımız toprağa can katan doğadır. 

Biz ona dokunmadığımız sürece, kendi kendisini devam ettiren, yaşatan, üzerindeki canlıları besleyen bir yapısı vardır. Yaşam şartlarımızı ne kadar ona yakın, onunla dost kurarsak, o kadar çok bizimle etkileşimde bulunur, bize kazanç sağlar. Bunu unuttuğumuz an ise sorunlar başlar. O yüzden, bizlerin amacı da doğa ile uyumlu yerleşim sistemleri kurabilmek, bu sistemlerin parçası olabilmektir.  



Dağcılıkla uzun yıllardır ilgilenen, aslen Anadolu Üniversitesi İşletme Bölümü mezunu Seda Eskitaşçıoğlu Ergazi, doğa ile içiçe yaşayıp, büyük bir hızla yok oluşuna seyirci kalmak istememiştir. Uzun yıllar finans alanında büyük şirketlerde çalışmış, şirketlerin doğayı ne yönde etkilediklerini görmüş, doğa ile başbaşa kaldığında, yok oluş hızına inanamamıştır. Ne yapabilirim sorusunu kendi kendine sorarken, bir arkadaşının sayesinde Permakültür ile tanışmış ve şehirde permakültür uygulamaları yapan Permablitz İstanbul grubuna katılmıştır. Bir bahçe uygulamasının ardından da 2012 yılı Ağustos ayında, Türkiye Permakültür Araştırma Enstitüsünün, Permakültür Tasarım Sertifikası kursuna giderek temel eğitimimi tamamlamış ve Permakültür Tasarım Sertifikasını almıştır. Permablitz İstanbul grubunun tohum koodinatörlüğü görevini üstlenmiştir. Bunun yanında şehirde neler yapabiliriz derken Dilek ile ortak amaçta buluştuk, hemen büyük bir hızla çalışmalara başladı","kolektif, permakültür, eğitim, teorik eğitim, uygulamalı eğitim",http://www.ekoharita.com/project/istanbul-permakultur-kolektifi/,"","",https://d12oh4b377r949.cloudfront.net/places/91e09d42-796d-482e-9e1a-37c0bc8ecdc9/8f024ee8-6497-4b9c-81c2-0b7aab156e07_logo,"",https://twitter.com/PKolektifi,"",https://www.facebook.com/istanbulpermakulturkolektifi,2013
76,Taşkışla Bostanı,Kent Bostanı,"İstanbul, Türkiye",41.04179565990593,28.989881669927968,Nisan 2015'te İTÜ Mimarlık Fakültesi'nin arka bahçesine kurulmuş kampüs-kent bostanıdır.,"","","",taskislabostan@gmail.com,https://d12oh4b377r949.cloudfront.net/places/54751b67-b996-49ec-a048-3dc666604364/e2f46e0a-00b8-4bd5-8f18-b6061d15c7c9_logo,"",https://twitter.com/taskislabostan,"",https://www.facebook.com/taskislabostan/?fref=nf,2015
77,Sisi,EkoTurizm-Kamp,"Sisi, Şenyuva Köyü, Çamlıhemşin, Türkiye",41.00222699999999,40.980639999999994,Fırtına Vadisi'nde üretim çalışmaları; ekolojik yaşam ve eko-turizm denemeleri...,"ekolojik ürün, ekolojik yaşam, Doğu Karadeniz, doğal gıda, turistik, çiftlik, Şifalı Bitkiler",http://sisipansiyon.com,05372433807,etevfikguney@gmail.com,https://d12oh4b377r949.cloudfront.net/places/e04d9978-f737-4d9e-a161-f0197f345557/d74bbb74-ee88-4431-8af6-5122967984c5_logo,"","","",https://www.facebook.com/S%C4%B0S%C4%B0-Pansiyon-211479222232884/,1975
78,Hızır Kamp,EkoTurizm-Kamp,"10300 Mehmetalanı/Edremit/Balıkesir, Türkiye",39.6490999,26.967581399999972,Kazdagi'nin eteklerindeki Hizir Kamp,"doğal mimari, Ekoloji, ekolojik tarım, ekolojik yaşam, etkinlik, organik bahçecilik, turistik, ekolojik etkinlikler",http://www.hizirkamp.com/index.html,"","","","","","","",2015
79,100. Yıl Berkin Elvan Bostanı,Kent Bostanı,"Çankaya, 1530. Sokak, Türkiye",39.898372958829725,32.79543983677058,100. Yıl Mahallesi'nden 100. Yıl İnisiyatifi'nin 2014 yılında başlattığı bostan projesi. 2 Yıldır faaliyet göstermekte.,"","","","","","","","",https://www.facebook.com/yuzyilinisiyatif,2014
80,Yıldız Teknik Üniversitesi Çevre Kulübü,Kolektif & İnisiyatif,"Çifte Havuzlar, YTÜ-Davutpaşa Kampüsü, 34220 Esenler/İstanbul, Türkiye",41.026988661516185,28.88850688934326,"","",http://www.ekoharita.com/project/yildiz-teknik-universitesi-cevre-kulubu/,"",info@ytucev.com,https://d12oh4b377r949.cloudfront.net/places/bdedc9c9-6835-446e-9dac-89c9f8fc3248/5cbd0f1f-eeac-4619-a19b-f5d32913af1f_logo,http://www.ekoharita.com/project/yildiz-teknik-universitesi-cevre-kulubu/,http://www.ekoharita.com/project/yildiz-teknik-universitesi-cevre-kulubu/,"",http://www.ekoharita.com/project/yildiz-teknik-universitesi-cevre-kulubu/,2011
81,Vaskıran Bahçe,Çiftlik & Eko-Girişim,"Tepecik Köyü, Fatsa, Türkiye",40.9630726,37.56781000000001,"Şen şakrak fındık ağaçlarının, kafasına göre meyve veren depresif ceviz ağaçlarının, anarşist üzümlerin, sevişgen otların, misırlıkta habire corn party düzenleyen domuzların, libidosu yüksek bir karaca çiftinin, serseri kirpilerin içinde saklandığı ekolojik bahçe...","","","","","","","","","",2015
82,Öbür Kaya,Ekolojik Yerleşke,"Kirişlik Vadisi, Edremit, Kazdağları",39.64883207539751,26.964170787033026,2015 yılının Mart ayından bu yana Kirişlik Vadisinde bulunan 1 dönümlük arazide kendine yeterli bir yaşam alanı oluşturma çabası içindeyiz.,"",http://oburkaya.blogspot.com.tr/,"",oburkaya@gmail.com,https://d12oh4b377r949.cloudfront.net/places/7b72b39b-db90-4fa2-ac6c-ef7c5eb7ae7a/71472fd9-7969-46b4-beb5-db23fd8213f1_logo,"","","","",2015
83,Lisinia Doğa,Ekolojik Yerleşke,"Burdur Gölü, Burdur Merkez, Türkiye",37.727490809277626,30.071336327148515,"LİSİNİA |ANTİ-KANSER PROJESİ |YABAN HAYATI KORUMA PROJESİ|

Uzun yıllardır Burdur’un Yeşilova ilçesine bağlı Akçaköy’de yaşayan ailesi ile birlikte, doğa ile baş başa bir çocukluk geçiren Öztürk Sarıca’nın ve Lisinya’nın hikayesi ilk gördüğü andan itibaren çok etkilendiği “Ardıç” ağacıyla başlar.En olumsuz şartlarda yaşama,direniş ve dayanıklılığın simgesi, olarak gördüğü Ardıç Ağacı’nın suyu ne kadar az tükettiğini, en kıraç yerden en sulak yere kadar her yerde yaşamı sürebildiğini, insanları gölgesinde ağırlayıp, uğurladığı zamanları görür. Biraz büyüyüp kitap okumaya başlayınca Ardıç Kuşları ve Ardıç Ağacı arasındaki mükemmel uyumu öğrenir. Yere dökülen ağacın tohumları ardıç kuşunun sindirim sisteminde hayat bulur ve dışarı atılarak toprağa karışan bu tohumlar çimlenir.

Doğadaki tüm canlı ve cansız varlıklar arasındaki sonsuz uyumu,özellikle son 30 yılda doğanın kirlenmişliği ve bunun yansıması olarak da ortaya çıkan kanseri gören Sarıca, kendini adadığı doğal hayatın sürmesi ve gelecek nesillere aktarılması için kolları sıvamaya karar verir.

Lisinia Doğa Projesi nin temelleri doğa gönüllüsü Veteriner Hekim Öztürk Sarıca tarafından 2005 yılında Burdur Gölü’nün kıyısında atılmıştır. Bölgenin eski çağlardaki adı olan Psidya’nın en önemli şehirlerinden biri Lisinia’dır, merkez adını buradan alır. (Lisinia: Doğan ve batan güneşin,ay ışığının sudaki pırıltısı anlamına gelir)

3 yıl süren izin çalışmaları sonucu Lisinia öncelikle ülkemizin ilk Yaban Hayatı Merkezlerinden birisi olarak resmiyet kazanır. Aynı dönemde tüm masrafları Öztürk Sarıca tarafından karşılanmak üzere 10 yıllığına Orman ve Su İşleri Bakanlığına bedelsiz  hibe edilir.

Kurulduğu yıldan beri gelişerek çeşitlenen Lisinia Doğa hali hazırda 8 farklı alt proje ile çalışmalarını sürdürmektedir.

Lisinia Doğa Projesidir. Gönüllülük esasına dayalı ,hiçbir fon desteği kabul etmeyen görsel bir projedir.
Lisinia Doğa Proje Koordinatörü","gönüllü, doğa dostu, burdur gölünü kurtarma projesi, anti-kanser, yerleşke, doğal tarım, şifalı bitkiler, lavanta",http://www.ekoharita.com/project/lisinia-doga/,0533 359 33 93,"",https://d12oh4b377r949.cloudfront.net/places/598e217f-d707-411f-b1be-8344ddcc1c5e/6d7bb838-09a3-4f94-ba6b-463f0e5e3be2_logo,"",http://www.ekoharita.com/project/lisinia-doga/,http://www.ekoharita.com/project/lisinia-doga/,http://www.ekoharita.com/project/lisinia-doga/,2005
